9021017337012000,Bjurberget,60.569275,12.741602
9021017360002000,Bjurbäcken,59.592828,14.187289
9021017360088000,Bjurbäckens slussar,59.585294,14.170585
9021017360004000,Bjurtjärns kyrka,59.444682,14.330599
9021017360005000,Bjurtjärns prästgård,59.422908,14.353587
9021017360006000,Bjurtjärns skola,59.420894,14.352440
9021017380059000,Bjällerud,59.472371,13.344407
9021017384086000,Bjälvern,59.741507,12.557216
9021017366044000,Bjälverud E45,60.021831,13.075681
9021017366003000,"Bjälverud, Söderlunds affär",60.023751,13.084279
9021017380446000,Björby,59.447032,13.558732
9021017380605000,Björby gård,59.444535,13.558193
9021017360103000,Björkeberg,59.438387,14.338400
9021017381012000,Björkebol,59.327271,14.167700
9021017315002000,Björkenäs,59.580311,13.016919
9021017337194000,Björkhult,60.164918,13.127964
9021017383008000,Björkilsågen,59.891254,13.703937
9021017337013000,Björkliden,60.915809,12.544816
9021017384088000,Björknäs,59.738386,12.489168
9021017384399000,Björkudden,59.624756,12.501668
9021017364000000,Björnebol,59.475744,12.883617
9021017381422000,"Björneborg, Folkets park",59.241773,14.237891
9021017381053000,"Björneborg, Gullspångsvägen",59.241570,14.247154
9021017381014000,"Björneborg, konsum",59.242718,14.252254
9021017364001000,Björnevål,59.357897,13.022993
9021017365075000,Björnvik,59.340062,11.960557
9021017365002000,Björnåsen,59.355909,12.096068
9021017926650000,Björtorp,59.321741,14.410620
9021017362000000,Blia,59.822911,13.537163
9021017380447000,Blombacka,59.608069,13.789675
9021017380448000,Blombacka IP,59.610928,13.799302
9021017365004000,"Blomskog, skolan",59.283376,12.031676
9021017330005000,Boda,59.842399,12.004646
9021017330308000,Boda korset,59.736470,12.199570
9021017926680000,Bodalen,59.313150,14.322956
9021017380450000,Bofasterudsvägen,59.435364,13.397411
9021017384089000,"Bogen, Kyrkan",60.058869,12.553692
9021017366111000,Bogerud,59.750261,13.327098
9021017337014000,Bograngen,60.703111,12.594957
9021017380451000,Bohagen,59.464283,13.453719
9021017382004000,Bolhyttan,59.685295,14.071656
9021017381016000,Bomheden,59.476454,14.027035
9021017315004000,Bonäs,59.565484,13.183811
9021017385006000,Borgene,59.164590,12.927298
9021017380124000,Borgvik,59.347467,12.956421
9021017364002000,Borgviksbruk,59.355983,12.967176
9021017364050000,Borgviksvägen,59.282630,13.049556
9021017384090000,Bortan,59.935469,12.522439
9021017384091000,Bosebyn,59.742512,12.639856
9021017384092000,Bosebyvägen,59.753756,12.548691
9021017384093000,Bostället,59.669695,12.521128
9021017385007000,"Botilsäter, Kyrkan",59.045405,13.080949
9021017385008000,"Botilsäter, skolan",59.048636,13.070181
9021017363001000,Botorp,59.585078,13.460584
9021017380453000,Botorpsheden,59.502014,13.441624
9021017380454000,Botorpsvägen,59.478712,13.445690
9021017365005000,Boviken,59.597326,11.822367
9021017384094000,Brandsbol,59.523101,12.826870
9021017337015000,Branäs,60.659929,12.967287
9021017382006000,Brattfors Riksväg 63,59.667762,14.022266
9021017382007000,"Brattfors, Geijersvägen",59.664674,14.019005
9021017382009000,"Brattfors, Tullen",59.656824,14.005602
9021017360007000,Brattforsvägen,59.566382,14.108160
9021017337016000,Brattmon,60.765093,12.760372
9021017365006000,Bredviken,59.292527,12.104648
9021017381020000,Broby,59.397560,13.996929
9021017384404000,Brokerud,59.723596,12.797999
9021017380456000,Brosäter,59.421321,13.777325
9021017380458000,Brukmon,59.430181,13.454465
9021017384095000,Brunsberg,59.625032,12.960263
9021017384096000,Brunsberg Stationen,59.617677,12.961134
9021017384097000,Brunsbergs Herrgård,59.622143,12.966642
9021017366135000,Bråne,59.987722,12.859032
9021017366007000,Bråsstorpsvägen,59.799644,13.116584
9021017384098000,Bråten,59.733354,12.491588
9021017385015000,Bräcka,59.289567,12.656973
9021017384099000,Brättnekorset,59.731495,12.563170
9021017383013000,Buda,60.099203,13.502971
9021017385016000,Bunäsvägen,59.189403,12.838101
9021017383014000,Busjöviken,60.115794,13.449816
9021017383015000,Busjöåsen,60.107167,13.450936
9021017366008000,By,59.878839,13.139234
9021017385102000,"By, Kyrkan",59.116200,12.938906
9021017366139000,Bygärdet,59.751344,13.209313
9021017384101000,Byn,59.774441,12.616291
9021017384397000,Byn Södra,59.773698,12.616397
9021017384497000,"Bålgård, Riksväg 61",59.649492,12.681252
9021017330007000,Bålstad,59.779648,12.211925
9021017360089000,Bångtorpet,59.564662,14.266754
9021017366009000,Bäckalund,59.938995,13.246333
9021017366010000,Bäckebron,59.662018,13.158328
9021017366143000,"Bäckebron, Stationen",59.661479,13.165878
9021017330008000,Bäckeliden,59.926149,12.327320
9021017337018000,Bäckelidsbron,60.157385,12.718826
9021017365007000,Bäcken,59.291803,12.305044
9021017381435000,"Bäckhammar, bruket",59.160199,14.185471
9021017381155000,"Bäckhammar, Bytespunkt",59.161526,14.178153
9021017383020000,Bäckheden,60.111597,13.566954
9021017366109000,Bäcksätra,59.924136,13.248373
