stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
9021017380006000,"Karlstad, Faktorigatan",59.380963,13.532061,1,,
9021017380042000,"Karlstad, Hagatorget",59.380867,13.511669,1,,
9021017380167000,"Karlstad, Skönviksvägen",59.438237,13.437616,1,,
9021017380168000,"Karlstad, Fruktvägen",59.440629,13.436338,1,,
9021017380169000,"Karlstad, Stodeneskolan",59.444109,13.431633,1,,
9021017380171000,"Karlstad, Anisvägen",59.446244,13.428538,1,,
9021017380172000,"Karlstad, Stodenevägen",59.447738,13.432701,1,,
9021017380173000,"Karlstad, Malörtsvägen",59.452655,13.423114,1,,
9021017380300000,"Karlstad, Hamnpirsgatan",59.374533,13.524292,1,,
9021017380301000,"Karlstad, Strandvägen",59.374200,13.514548,1,,
9021017380356000,"Karlstad, Södra Fjärstadsgatan",59.408056,13.492268,1,,
9021017380404000,"Karlstad, Klarälvsgatan",59.403883,13.495952,1,,
9021017380406000,"Karlstad, Trangärdstorpsvägen",59.414784,13.486277,1,,
9021017380486000,"Karlstad, Vågmästaren",59.373257,13.514559,1,,
9021017380585000,"Karlstad, Sjöstad",59.387235,13.532820,1,,
9021017380007000,"Karlstad, Skutbergsvägen",59.378154,13.398549,1,,
9021017380019000,"Karlstad, Bergvik Maxi",59.376773,13.429515,1,,
9021017380031000,Karlstad Centralsjukhuset klarälvsentrén,59.377307,13.479036,1,,
9021017380039000,"Karlstad, Sundstabadet",59.389816,13.515043,1,,
9021017380040000,"Karlstad, Hantverkaregatan",59.387125,13.514168,1,,
9021017380041000,"Karlstad, Nygatan",59.383282,13.512703,1,,
9021017380045000,"Karlstad, Ramgatan",59.384077,13.477480,1,,
9021017380047000,"Karlstad, Låglandsgatan",59.383834,13.471935,1,,
9021017380048000,"Karlstad, Sydvärnsgatan",59.383530,13.468981,1,,
9021017380049000,"Karlstad, Petersbergsgatan",59.385726,13.469252,1,,
9021017380053000,"Karlstad, Stenhagsgatan",59.382254,13.466957,1,,
9021017380058000,"Karlstad, Forest Hill",59.409366,13.583071,1,,
9021017380060000,"Karlstad, Mossgatan",59.408666,13.530485,1,,
9021017380063000,"Karlstad, N Kyrkogården",59.406702,13.526002,1,,
9021017380064000,"Karlstad, Korsets Kapell",59.402785,13.524364,1,,
9021017380065000,"Karlstad, Nobelgymnasiet",59.399837,13.521181,1,,
9021017380067000,"Karlstad, Kyrkogårdsallén",59.396871,13.526117,1,,
9021017380068000,"Karlstad, Ulvsbygatan 19",59.395729,13.524504,1,,
9021017380069000,"Karlstad, Svinbäcken",59.396186,13.527044,1,,
9021017380070000,"Karlstad, Alstersgatan",59.395298,13.528600,1,,
9021017380071000,"Karlstad, Norrstrandsparken",59.394216,13.523232,1,,
9021017380079000,"Karlstad, Våxnäs Centrum",59.384098,13.463608,1,,
9021017380081000,"Karlstad, Oskarslund",59.377242,13.454877,1,,
9021017380087000,"Karlstad, Vårdc. Västerstrand",59.385786,13.464090,1,,
9021017380089000,"Karlstad, Frödingshöjd",59.409270,13.579061,1,,
9021017380100000,"Karlstad, Sundsta/Älvkullen",59.391640,13.515606,1,,
9021017380101000,"Karlstad, Millénsgatan",59.391299,13.507988,1,,
9021017380102000,"Karlstad, Mellangatan",59.387692,13.507141,1,,
9021017380137000,"Karlstad, Ruds bytespunkt",59.407847,13.531439,1,,
9021017380175000,"Karlstad, Lidl Kroppkärr",59.398466,13.536769,1,,
9021017380176000,"Karlstad, Norra Stockfallet",59.426417,13.550019,1,,
9021017380177000,"Karlstad, Munkebolsgatan",59.409708,13.537761,1,,
9021017380179000,"Karlstad, Tallmarksgatan",59.421003,13.550080,1,,
9021017380180000,"Karlstad, Transtigen",59.406883,13.554542,1,,
9021017380181000,"Karlstad, Tjäderstigen",59.404764,13.554066,1,,
9021017380182000,"Karlstad, Uttervägen",59.403648,13.550248,1,,
9021017380183000,"Karlstad, Kroppkärrsskolan",59.403631,13.547185,1,,
9021017380184000,"Karlstad, Lingonstigen",59.406887,13.542318,1,,
9021017380185000,"Karlstad, Hällmarksgatan",59.424111,13.550137,1,,
9021017380187000,"Karlstad, Lorensbergparken",59.403881,13.536759,1,,
9021017380188000,"Karlstad, Tomtebogatan",59.393514,13.511395,1,,
9021017380216000,"Karlstad, Campus",59.412970,13.572247,1,,
9021017380217000,"Karlstad, Klasmossen",59.409216,13.572213,1,,
9021017380220000,"Karlstad, Elkroken",59.406255,13.559251,1,,
9021017380221000,"Karlstad, Granhult",59.408273,13.558624,1,,
9021017380222000,"Karlstad, Lorensberg",59.411528,13.553106,1,,
9021017380223000,"Karlstad, Mosserudsgatan",59.411561,13.547220,1,,
9021017380224000,"Karlstad, Gaperudsgatan",59.412143,13.542513,1,,
9021017380225000,"Karlstad, Kronoskogsgatan",59.410546,13.536348,1,,
9021017380226000,"Karlstad, Öjenäsgatan",59.409249,13.533071,1,,
9021017380228000,"Karlstad, Norra Rud",59.411503,13.527899,1,,
9021017380229000,"Karlstad, Rudsskogen",59.411578,13.521411,1,,
9021017380230000,"Karlstad, Långtäppan",59.409686,13.519531,1,,
9021017380231000,"Karlstad, Ruds Centrum",59.406107,13.518698,1,,
9021017380233000,"Karlstad, Gunnern",59.402487,13.516617,1,,
9021017380234000,"Karlstad, Rudsskolan",59.400017,13.517066,1,,
9021017380237000,"Karlstad, Kvarnberget",59.375640,13.482230,1,,
9021017380240000,"Karlstad, Oldevigsgatan",59.372305,13.479519,1,,
9021017380242000,"Karlstad, Landerivägen",59.370214,13.473557,1,,
9021017380243000,"Karlstad, Sommarro",59.369117,13.471996,1,,
9021017380266000,"Karlstad, Biltema",59.377064,13.438118,1,,
9021017380267000,"Karlstad, Bergvik Coop",59.379592,13.425041,1,,
9021017380270000,"Karlstad, Bomstadsvägen",59.376893,13.383363,1,,
9021017380271000,"Karlstad, Solberga",59.372020,13.374332,1,,
9021017380272000,"Karlstad, Bomstad Gård",59.367579,13.366873,1,,
9021017380273000,"Karlstad, Bomstad Camping",59.362214,13.362843,1,,
9021017380280000,"Karlstad, Västra Stockfallet",59.419096,13.536921,1,,
9021017380281000,"Karlstad, Ovanmyrsgatan",59.418428,13.548665,1,,
9021017380282000,"Karlstad, Granmyrsgatan",59.415905,13.549714,1,,
9021017380283000,"Karlstad, Enmyrsgatan",59.414084,13.551386,1,,
9021017380343000,"Karlstad, Blåljusbyn",59.389697,13.486443,1,,
9021017380395000,"Karlstad, Jägartorpet",59.417130,13.488971,1,,
9021017380433000,"Karlstad, Ikea",59.378921,13.422219,1,,
9021017380487000,"Karlstad, Fadderortsgatan",59.405008,13.515971,1,,
9021017380495000,"Karlstad, Gustaf Fröding",59.401533,13.536494,1,,
9021017380497000,"Karlstad, Östra Infarten",59.394824,13.519476,1,,
9021017380502000,"Karlstad, Gränsgatan",59.394910,13.521847,1,,
9021017380594000,"Karlstad, Duettgatan",59.411580,13.571300,1,,
9021017380612000,"Karlstad, Engelska skolan",59.378997,13.459596,1,,
9021017380638000,"Karlstad, Golfbanan Jakobsberg",59.360056,13.472513,1,,
9021017380082000,"Karlstad, Strågatan",59.377453,13.450639,1,,
9021017380083000,"Karlstad, Gräsdalsgatan 11",59.378350,13.449609,1,,
9021017380084000,"Karlstad, Frögatan",59.377537,13.445881,1,,
9021017380085000,"Karlstad, Axgatan",59.374743,13.443823,1,,
9021017380077000,"Karlstad, Stora Torget",59.380708,13.503179,1,,
9021017380287000,"Karlstad, Mariebergsskogen",59.369971,13.487667,1,,
9021017380513000,Ilanda Bytespunkt,59.428748,13.413656,1,,
9021017301999000,"Karlstad, Bryggudden",59.375271,13.510094,1,,
9021017380062000,"Karlstad, Färjestad",59.399659,13.505890,1,,
9021017380122000,"Grums, Småbåtshamnen",59.335633,13.107580,1,,
9021017380206000,"Karlstad, Åsunda",59.299162,13.211529,1,,
9021017363013000,Forshaga Centrum,59.532737,13.480347,1,,
9021017366021000,Granbäck,59.966239,12.895446,1,,
9021017366038000,Kymstad,59.911592,12.904258,1,,
9021017366098000,"Västra Ämtervik, Kyrkan",59.729543,13.140058,1,,
9021017380566000,"Molkom, Graninge",59.598281,13.719164,1,,
9021017381160000,"Kristinehamn, Tapiren",59.312485,14.104751,1,,
9021017381164000,"Kristinehamn,Tegelslagaregatan",59.308698,14.106257,1,,
9021017383501000,Gunnerudsgården,60.069149,13.549820,1,,
9021017366036000,Kolsnäs Stationen,59.825930,13.141256,1,,
9021017380153000,"Karlstad, Högforsgatan",59.413574,13.484880,1,,
9021017380154000,"Karlstad, Skogaholm",59.415123,13.483629,1,,
9021017380155000,"Karlstad, Strandhagag",59.417726,13.481530,1,,
9021017380156000,"Karlstad, Älvåker",59.419114,13.480325,1,,
9021017380164000,"Karlstad, Renvallsvägen",59.432998,13.437947,1,,
9021017380174000,Grava kyrka,59.456894,13.421634,1,,
9021017380475000,"Karlstad, Inre hamn",59.376115,13.505496,1,,
9021017384102000,"Dalen, Myrevägen",59.759676,12.444282,1,,
9021017384137000,"Arvika, Holmströms väg",59.638076,12.607589,1,,
9021017380639000,"Karlstad, Regionens hus",59.366199,13.478037,1,,
9021017380686000,"Karlstad, Mariebergs IP",59.369813,13.477755,1,,
9021017329004000,"Örebro, Fredsgatan",58.136968,-1.077171,1,,
9021017397005000,"Stockholm, Viking Line",59.315978,18.095267,1,,
9021017380611000,"Karlstad, Välsviken handelsområde",59.395819,13.580155,1,,
9021017384060000,"Arvika, Solbergs gränd",59.654873,12.586641,1,,
9021017384211000,Racken,59.720181,12.629092,1,,
9021017301006000,"Västerås, Turistbusstation",59.608191,16.552621,1,,
9021017364060000,Grums Nyängen Rasta,59.368723,13.143997,1,,
9021017365060000,Årjäng Busstationen,59.394406,12.131374,1,,
9021017381083000,"Kristinehamn, Sannabadet",59.310177,14.091011,1,,
9021017381139000,"Kristinehamn, ICA MAXI",59.311824,14.127157,1,,
9021017381157000,"Kristinehamn, Sörkastet",59.295215,14.054306,1,,
9021017381204000,"Kristinehamn, Rönneberg",59.281147,14.051766,1,,
9021017301005000,Trollhättan central,58.287551,12.298828,1,,
9021017315034000,Lene Stationen,59.544157,13.120609,1,,
9021017330037000,Lerot Stationen,59.826646,12.362944,1,,
9021017330064000,Ås Stationen,59.857512,12.342337,1,,
9021017366070000,Klättenskolan,59.968793,13.102407,1,,
9021017366151000,SG/Broby,59.847348,13.150966,1,,
9021017380426000,Välsviken Station,59.391321,13.582810,1,,
9021017381063000,"Kristinehamn, Ridskolan",59.345914,14.056072,1,,
9021017381099000,"Kristinehamn, Fiskartorpsvägen",59.307629,14.078251,1,,
9021017381114000,"Kristinehamn, Magister Löfs väg 10",59.323058,14.101728,1,,
9021017381125000,"Kristinehamn, Gustavsvik",59.333815,14.063091,1,,
9021017381169000,"Kristinehamn, Bonderudsvägen",59.338279,14.057186,1,,
9021017382027000,"Persberg, Yngshyttevägen",59.751592,14.248234,1,,
9021017382114000,Vikudden,59.946862,14.213005,1,,
9021017384004000,Arvika Busstationen,59.655473,12.586938,1,,
9021017384075000,Arvika Järnvägsstationen,59.653740,12.591737,1,,
9021017384096000,Brunsberg Stationen,59.617677,12.961134,1,,
9021017384226000,Arvika busstation/Solbergsgränd,59.655080,12.586319,1,,
9021017385096000,Säffle Resecentrum,59.131928,12.916655,1,,
9021017385422000,"Säffle, ICA",59.132657,12.933301,1,,
9021017380317000,"Karlstad, Konduktörsgatan",59.375652,13.497556,1,,
9021017364039000,"Segmon, Sågtorpsskolan",59.264928,13.023865,1,,
9021017315000000,Fagerås Stationen,59.519552,13.220537,1,,
9022999065226001,VTAB Karlstad,59.372959,13.506784,0,9021999065226000,A
9022999044447001,Hogia,58.058897,11.819418,0,9021999044447000,A
9022017001029001,Göteborg Centralen,57.708954,11.973959,0,9021017001029000,A
9022017001029044,Göteborg Centralen,57.708964,11.974596,0,9021017001029000,4
9022017001029045,Göteborg Centralen,57.708984,11.974359,0,9021017001029000,5
9022017301000001,Arlanda,0.005874,2.454412,0,9021017301000000,A
9022017301001001,Stranden,59.042232,14.136825,0,9021017301001000,A
9022017301001002,Stranden,59.043541,14.137372,0,9021017301001000,B
9022017301002001,Enköping,59.629670,17.069472,0,9021017301002000,A
9022017315000001,Fagerås Stationen,59.519687,13.220562,0,9021017315000000,A
9022017315000002,Fagerås Stationen,59.519672,13.220723,0,9021017315000000,B
9022017315000003,Fagerås Stationen,59.519638,13.220831,0,9021017315000000,C
9022017315000004,Fagerås Stationen,59.519614,13.220957,0,9021017315000000,D
9022017315000020,Fagerås Stationen,59.519512,13.219922,0,9021017315000000,T
9022017315000030,Fagerås Stationen,59.519624,13.220585,0,9021017315000000,*
9022017315000041,Fagerås Stationen,59.519625,13.220599,0,9021017315000000,1
9022017315001001,Aplungstorp,59.555950,13.188923,0,9021017315001000,A
9022017315001002,Aplungstorp,59.556908,13.188283,0,9021017315001000,B
9022017315002001,Björkenäs,59.580769,13.016527,0,9021017315002000,A
9022017315002002,Björkenäs,59.579852,13.017311,0,9021017315002000,B
9022017315003001,"Kil, Björnbärsstigen",59.494001,13.324765,0,9021017315003000,A
9022017315003002,"Kil, Björnbärsstigen",59.494064,13.324743,0,9021017315003000,B
9022017315004001,Bonäs,59.565646,13.183799,0,9021017315004000,A
9022017315004002,Bonäs,59.565884,13.183585,0,9021017315004000,B
9022017315005001,Ekbacken,59.527781,13.127446,0,9021017315005000,A
9022017315005002,Ekbacken,59.529118,13.122549,0,9021017315005000,B
9022017315006001,Fagerås,59.521171,13.234801,0,9021017315006000,A
9022017315006002,Fagerås,59.521297,13.232511,0,9021017315006000,B
9022017315010001,"Kil, Viksta by",59.511363,13.315909,0,9021017315010000,A
9022017315010002,"Kil, Viksta by",59.511145,13.316279,0,9021017315010000,B
9022017315012002,Framgården,59.529406,13.271105,0,9021017315012000,B
9022017315013001,Frykerudsvägen,59.573347,13.177322,0,9021017315013000,A
9022017315013002,Frykerudsvägen,59.575052,13.175896,0,9021017315013000,B
9022017315014001,Frykforsen,59.529777,13.254176,0,9021017315014000,A
9022017315014002,Frykforsen,59.530342,13.254593,0,9021017315014000,B
9022017315015041,Frykåsen Stationen,59.626447,13.184783,0,9021017315015000,1
9022017315016001,"Kil, Grinnemo",59.506366,13.312886,0,9021017315016000,A
9022017315016002,"Kil, Grinnemo",59.506349,13.312021,0,9021017315016000,B
9022017315017001,Gunnita,59.537019,13.260807,0,9021017315017000,A
9022017315017002,Gunnita,59.537327,13.262358,0,9021017315017000,B
9022017315019001,Gönäsvägen,59.528495,13.213222,0,9021017315019000,A
9022017315019002,Gönäsvägen,59.529447,13.212778,0,9021017315019000,B
9022017315020001,Harkevål,59.522965,13.270546,0,9021017315020000,A
9022017315020002,Harkevål,59.525549,13.270423,0,9021017315020000,B
9022017315021001,Högboda Gård,59.572978,13.020943,0,9021017315021000,A
9022017315021002,Högboda Gård,59.574202,13.020647,0,9021017315021000,B
9022017315022001,"Högboda, infarten",59.550891,13.053110,0,9021017315022000,A
9022017315022002,"Högboda, infarten",59.551730,13.052033,0,9021017315022000,B
9022017315023020,Högboda Stationen,59.557529,13.051453,0,9021017315023000,T
9022017315023041,Högboda Stationen,59.557433,13.051567,0,9021017315023000,1
9022017315023042,Högboda Stationen,59.557478,13.051581,0,9021017315023000,2
9022017315024001,"Kil, Karlslund",59.507793,13.319918,0,9021017315024000,A
9022017315024002,"Kil, Karlslund",59.507949,13.320118,0,9021017315024000,B
9022017315025002,Kronbacken,59.519964,13.305466,0,9021017315025000,B
9022017315026004,Kil Resecentrum,59.504515,13.317103,0,9021017315026000,D
9022017315026005,Kil Resecentrum,59.504647,13.317429,0,9021017315026000,E
9022017315026006,Kil Resecentrum,59.504658,13.317976,0,9021017315026000,F
9022017315026042,Kil Resecentrum,59.504879,13.315928,0,9021017315026000,2
9022017315026043,Kil Resecentrum,59.504905,13.315891,0,9021017315026000,3
9022017315026044,Kil Resecentrum,59.505062,13.317504,0,9021017315026000,4
9022017315026045,Kil Resecentrum,59.505125,13.317500,0,9021017315026000,5
9022017315026046,Kil Resecentrum,59.505027,13.315175,0,9021017315026000,6
9022017315026047,Kil Resecentrum,59.505088,13.315082,0,9021017315026000,7
9022017315027001,"Kil, Dalliden",59.495810,13.318786,0,9021017315027000,A
9022017315027002,"Kil, Dalliden",59.495848,13.318925,0,9021017315027000,B
9022017315029002,Hannäsvägen,59.533820,13.312024,0,9021017315029000,B
9022017315031001,"Kil, Willys",59.499848,13.317694,0,9021017315031000,A
9022017315031002,"Kil, Willys",59.499672,13.317884,0,9021017315031000,B
9022017315032001,Kils kyrka,59.527817,13.314589,0,9021017315032000,A
9022017315032002,Kils kyrka,59.527841,13.314463,0,9021017315032000,B
9022017315033001,Klaxås,59.516226,13.169152,0,9021017315033000,A
9022017315033002,Klaxås,59.516275,13.169802,0,9021017315033000,B
9022017315035001,Linnedal,59.613852,13.154234,0,9021017315035000,A
9022017315035002,Linnedal,59.614714,13.154645,0,9021017315035000,B
9022017315036001,Lövåsen,59.577804,13.173415,0,9021017315036000,A
9022017315036002,Lövåsen,59.578187,13.173279,0,9021017315036000,B
9022017315037002,Nilsby,59.616467,13.325784,0,9021017315037000,B
9022017315038001,Norra Näs,59.538617,13.099740,0,9021017315038000,A
9022017315038002,Norra Näs,59.538850,13.099756,0,9021017315038000,B
9022017315039001,Ringstadsvägen,59.600271,13.161700,0,9021017315039000,A
9022017315039002,Ringstadsvägen,59.600407,13.161760,0,9021017315039000,B
9022017315040001,"Kil, Runnevål",59.516263,13.308196,0,9021017315040000,A
9022017315040002,"Kil, Runnevål",59.515747,13.308959,0,9021017315040000,B
9022017315041001,Rävlinge,59.522250,13.287957,0,9021017315041000,A
9022017315041002,Rävlinge,59.522389,13.289078,0,9021017315041000,B
9022017315042001,"Kil, Rönnbärsstigen",59.495753,13.330464,0,9021017315042000,A
9022017315042002,"Kil, Rönnbärsstigen",59.495712,13.330679,0,9021017315042000,B
9022017315043001,Sandviken,59.591808,13.165979,0,9021017315043000,A
9022017315043002,Sandviken,59.592535,13.165975,0,9021017315043000,B
9022017315044001,Saxebyvägen,59.584249,13.169228,0,9021017315044000,A
9022017315044002,Saxebyvägen,59.584349,13.169291,0,9021017315044000,B
9022017315045001,Lindesnar,59.497908,13.216471,0,9021017315045000,A
9022017315045002,Lindesnar,59.499033,13.215643,0,9021017315045000,B
9022017315046001,Skårebol,59.501712,13.261967,0,9021017315046000,A
9022017315046002,Skårebol,59.500221,13.269816,0,9021017315046000,B
9022017315047001,Svenserud,59.547490,13.196107,0,9021017315047000,A
9022017315047002,Svenserud,59.548437,13.195379,0,9021017315047000,B
9022017315048001,Säldebråten,59.533718,13.110866,0,9021017315048000,A
9022017315048002,Säldebråten,59.533974,13.110651,0,9021017315048000,B
9022017315049001,"Kil, Frykstavägen",59.520513,13.329091,0,9021017315049000,A
9022017315049002,"Kil, Frykstavägen",59.520262,13.329109,0,9021017315049000,B
9022017315050041,Tolita Stationen,59.577703,13.240259,0,9021017315050000,1
9022017315051001,"Kil, Jonsbol",59.522318,13.311142,0,9021017315051000,A
9022017315051002,"Kil, Jonsbol",59.522318,13.311142,0,9021017315051000,B
9022017315052001,Torestavägen,59.642731,13.154970,0,9021017315052000,A
9022017315052002,Torestavägen,59.642806,13.155088,0,9021017315052000,B
9022017315053001,Trångstad,59.551319,13.286494,0,9021017315053000,A
9022017315053002,Trångstad,59.551402,13.286629,0,9021017315053000,B
9022017315055001,Älfvik,59.559941,13.033824,0,9021017315055000,A
9022017315055002,Älfvik,59.557861,13.037411,0,9021017315055000,B
9022017315057001,Freden,59.536645,13.206654,0,9021017315057000,A
9022017315057002,Freden,59.537118,13.206052,0,9021017315057000,B
9022017315058001,Gunnarsby,59.630639,13.322982,0,9021017315058000,A
9022017315058002,Gunnarsby,59.631296,13.323076,0,9021017315058000,B
9022017315059001,Tolitavägen,59.579547,13.306744,0,9021017315059000,A
9022017315059002,Tolitavägen,59.579551,13.306956,0,9021017315059000,B
9022017315060001,Norra Hannäsvägen,59.541142,13.298060,0,9021017315060000,A
9022017315060002,Norra Hannäsvägen,59.541295,13.298101,0,9021017315060000,B
9022017315061002,Östra Gunnita,59.534191,13.270091,0,9021017315061000,B
9022017315062001,Karlsbol,59.521625,13.240988,0,9021017315062000,A
9022017315062002,Karlsbol,59.522185,13.243473,0,9021017315062000,B
9022017315063001,"Kil, Måns Smeds Väg",59.518180,13.342994,0,9021017315063000,A
9022017315063002,"Kil, Måns Smeds Väg",59.517930,13.342128,0,9021017315063000,B
9022017315064001,"Kil, Blomstervägen",59.513422,13.337828,0,9021017315064000,A
9022017315064002,"Kil, Blomstervägen",59.513002,13.336992,0,9021017315064000,B
9022017315065001,"Kil, Kilslundsgatan",59.509824,13.332772,0,9021017315065000,A
9022017315065002,"Kil, Kilslundsgatan",59.509660,13.332184,0,9021017315065000,B
9022017315069001,"Fagerås, Järnvägsgatan",59.519187,13.223888,0,9021017315069000,A
9022017315069002,"Fagerås, Järnvägsgatan",59.519090,13.223524,0,9021017315069000,B
9022017315071001,"Kil, Mons backe",59.507718,13.325877,0,9021017315071000,A
9022017315320001,"Kil, Vårdcentralen",59.497805,13.318869,0,9021017315320000,A
9022017315320002,"Kil, Vårdcentralen",59.497501,13.318962,0,9021017315320000,B
9022017329003001,"Örebro, USÖ L-ing",59.275180,15.231562,0,9021017329003000,A
9022017329004001,"Örebro, Fredsgatan",58.136968,-1.077171,0,9021017329004000,A
9022017329005001,"Örebro, USÖ M-ing",59.275750,15.228431,0,9021017329005000,A
9022017329006001,Örebro Resecentrum,59.278662,15.211156,0,9021017329006000,A
9022017329006041,Örebro Resecentrum,59.278275,15.211040,0,9021017329006000,1a
9022017329006042,Örebro Resecentrum,59.279167,15.211744,0,9021017329006000,1b
9022017329006043,Örebro Resecentrum,59.278364,15.210775,0,9021017329006000,3
9022017329006044,Örebro Resecentrum,59.278363,15.210635,0,9021017329006000,4
9022017329312001,Örebro södra,59.269859,15.202296,0,9021017329312000,A
9022017329312041,Örebro södra,59.269859,15.202138,0,9021017329312000,1
9022017329312042,Örebro södra,59.269850,15.202138,0,9021017329312000,2
9022017329644001,Kumla,59.126420,15.140558,0,9021017329644000,A
9022017329644041,Kumla,59.126420,15.140558,0,9021017329644000,1
9022017329644042,Kumla,59.126420,15.140558,0,9021017329644000,2
9022017330000001,Roserud,59.900943,12.300343,0,9021017330000000,A
9022017330000002,Roserud,59.901158,12.300320,0,9021017330000000,B
9022017330001002,Adolfsfors,59.801919,12.224683,0,9021017330001000,B
9022017330002001,Billavägen,59.930904,12.352329,0,9021017330002000,A
9022017330002002,Billavägen,59.930978,12.352429,0,9021017330002000,B
9022017330007002,Bålstad,59.779611,12.211876,0,9021017330007000,B
9022017330008002,Bäckeliden,59.926191,12.328246,0,9021017330008000,B
9022017330009001,Saxebyn,59.635462,12.135492,0,9021017330009000,A
9022017330009002,Saxebyn,59.636331,12.135433,0,9021017330009000,B
9022017330011030,Charlottenberg Resecentrum,59.884065,12.298423,0,9021017330011000,*
9022017330011041,Charlottenberg Resecentrum,59.883817,12.298235,0,9021017330011000,1
9022017330011042,Charlottenberg Resecentrum,59.883786,12.298095,0,9021017330011000,2
9022017330011043,Charlottenberg Resecentrum,59.883730,12.297993,0,9021017330011000,3
9022017330012001,"Charlottenberg, Tallmon",59.879638,12.290079,0,9021017330012000,A
9022017330012002,"Charlottenberg, Tallmon",59.879640,12.290186,0,9021017330012000,B
9022017330014001,"Charlottenberg, Vårdcentralen",59.882414,12.306623,0,9021017330014000,A
9022017330015002,Dammen,59.700095,12.079555,0,9021017330015000,B
9022017330019002,Elgestad,59.794173,12.153845,0,9021017330019000,B
9022017330020002,Emterud,59.917022,12.286783,0,9021017330020000,B
9022017330021001,Flogned,59.773360,12.275583,0,9021017330021000,A
9022017330021002,Flogned,59.773401,12.275436,0,9021017330021000,B
9022017330022001,Framgården,59.963687,12.399691,0,9021017330022000,A
9022017330022002,Framgården,59.963823,12.399713,0,9021017330022000,B
9022017330024001,Haga,59.826924,12.318304,0,9021017330024000,A
9022017330024002,Haga,59.826590,12.318928,0,9021017330024000,B
9022017330026002,Hallebol,59.726706,12.273302,0,9021017330026000,B
9022017330030001,"Järnskog, Kyrkan",59.689510,12.146510,0,9021017330030000,A
9022017330030002,"Järnskog, Kyrkan",59.688284,12.147035,0,9021017330030000,B
9022017330035001,Korsbyn,59.662490,12.145801,0,9021017330035000,A
9022017330035002,Korsbyn,59.662445,12.145805,0,9021017330035000,B
9022017330039001,Mellbyn,59.832575,12.315910,0,9021017330039000,A
9022017330039002,Mellbyn,59.832563,12.316144,0,9021017330039000,B
9022017330040002,Morast,59.895785,12.276103,0,9021017330040000,B
9022017330044002,Norra By,59.790999,12.341489,0,9021017330044000,B
9022017330045002,"Åmotfors, Lövbladsvägen",59.770707,12.375125,0,9021017330045000,B
9022017330046002,Bönnäset,59.820344,11.993957,0,9021017330046000,B
9022017330047002,Påterud,59.751654,12.053739,0,9021017330047000,B
9022017330048001,Rudsgården,59.745494,12.210506,0,9021017330048000,A
9022017330048002,Rudsgården,59.745480,12.210633,0,9021017330048000,B
9022017330051002,Skillingsfors,59.816943,12.009013,0,9021017330051000,B
9022017330052002,Skällarbyn,59.721278,12.282609,0,9021017330052000,B
9022017330053001,"Koppom, Skönnerud",59.715199,12.161061,0,9021017330053000,A
9022017330053002,"Koppom, Skönnerud",59.715550,12.161414,0,9021017330053000,B
9022017330054002,Sofielund,59.784279,12.357513,0,9021017330054000,B
9022017330055002,Solberga,59.747136,12.163170,0,9021017330055000,B
9022017330056002,Sundshagsfors,59.852089,11.964584,0,9021017330056000,B
9022017330058001,Söpple,59.653193,12.140743,0,9021017330058000,A
9022017330058002,Söpple,59.653085,12.140737,0,9021017330058000,B
9022017330059002,Västra Hångstad,59.869181,11.971384,0,9021017330059000,B
9022017330060002,Växvik,59.709617,12.295359,0,9021017330060000,B
9022017330062001,Åmotfors Stationen,59.768874,12.367208,0,9021017330062000,A
9022017330062002,Åmotfors Stationen,59.768737,12.367133,0,9021017330062000,B
9022017330062020,Åmotfors Stationen,59.768620,12.366415,0,9021017330062000,T
9022017330062041,Åmotfors Stationen,59.768852,12.366712,0,9021017330062000,1
9022017330062042,Åmotfors Stationen,59.768867,12.366585,0,9021017330062000,2
9022017330063001,"Åmotfors, Vittenstensvägen",59.770237,12.368814,0,9021017330063000,A
9022017330063002,"Åmotfors, Vittenstensvägen",59.770324,12.368377,0,9021017330063000,B
9022017330065002,Östra Hångstad,59.868845,11.983307,0,9021017330065000,B
9022017330066002,Rönningen,59.781074,12.364098,0,9021017330066000,B
9022017330067001,Nolbykorset,59.848604,12.309891,0,9021017330067000,A
9022017330067002,Nolbykorset,59.849433,12.309643,0,9021017330067000,B
9022017330069002,Charlottenbergsvägen,59.922162,12.285468,0,9021017330069000,B
9022017330071002,Skarbol,59.774231,12.278235,0,9021017330071000,B
9022017330072002,Torpetvägen,59.729907,12.187039,0,9021017330072000,B
9022017330073002,Tömte,59.752240,12.158660,0,9021017330073000,B
9022017330075002,Korterud,59.802238,12.153711,0,9021017330075000,B
9022017330076002,Slärtegen,59.683405,12.112419,0,9021017330076000,B
9022017330077001,"Koppom, Gamla vägen",59.716679,12.165187,0,9021017330077000,A
9022017330077002,"Koppom, Gamla vägen",59.716625,12.163236,0,9021017330077000,B
9022017330078001,"Åmotfors, Vårdcentralen",59.761129,12.362395,0,9021017330078000,A
9022017330308001,Boda korset,59.736470,12.199570,0,9021017330308000,A
9022017330308002,Boda korset,59.736488,12.199586,0,9021017330308000,B
9022017331000001,Hallsberg Järnvägsstationen,59.067060,15.110833,0,9021017331000000,A
9022017331000041,Hallsberg Järnvägsstationen,59.067201,15.112068,0,9021017331000000,1
9022017331000042,Hallsberg Järnvägsstationen,59.066710,15.109306,0,9021017331000000,2
